config_type,key,file,line,symbol,context,usage_surface,note
cli_option,--dry-run,v3/@claude-flow/cli/src/commands/hooks.ts,290,pre-command,"name: 'dry-run',",runtime,declared in command options[]
cli_option,--dry-run,v3/@claude-flow/cli/src/commands/issues.ts,468,rebalance,"{ name: 'dry-run', type: 'boolean', default: true, description: 'Preview only' },",runtime,declared in command options[]
cli_option,--dry-run,v3/@claude-flow/cli/src/commands/memory.ts,734,cleanup,"name: 'dry-run',",runtime,declared in command options[]
cli_option,--dry-run,v3/@claude-flow/cli/src/commands/migrate.ts,90,run,"name: 'dry-run',",runtime,declared in command options[]
cli_option,--dry-run,v3/@claude-flow/cli/src/commands/performance.ts,531,optimize,"{ name: 'dry-run', short: 'd', type: 'boolean', description: 'Show changes without applying' },",runtime,declared in command options[]
cli_option,--dry-run,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,414,,"name: 'dry-run',",runtime,declared in command options[]
cli_option,--dry-run,v3/@claude-flow/cli/src/commands/ruvector/migrate.ts,201,migrate,"name: 'dry-run',",runtime,declared in command options[]
cli_option,--dry-run,v3/@claude-flow/cli/src/commands/update.ts,138,all,"{ name: 'dry-run', description: 'Show what would be updated', type: 'boolean' },",runtime,declared in command options[]
cli_option,--dry-run,v3/@claude-flow/cli/src/commands/workflow.ts,67,run,"name: 'dry-run',",runtime,declared in command options[]
cli_option,--duration,v3/@claude-flow/cli/src/commands/hooks.ts,420,post-command,"name: 'duration',",runtime,declared in command options[]
cli_option,--duration,v3/@claude-flow/cli/src/commands/performance.ts,255,profile,"{ name: 'duration', short: 'd', type: 'number', description: 'Duration in seconds', default: '30' },",runtime,declared in command options[]
cli_option,--ef-construction,v3/@claude-flow/cli/src/commands/embeddings.ts,526,index,"{ name: 'ef-construction', type: 'number', description: 'HNSW ef_construction parameter', default: '200' },",runtime,declared in command options[]
cli_option,--embedding-model,v3/@claude-flow/cli/src/commands/hooks.ts,805,pretrain,"name: 'embedding-model',",runtime,declared in command options[]
cli_option,--embedding-model,v3/@claude-flow/cli/src/commands/init.ts,858,init,"name: 'embedding-model',",runtime,declared in command options[]
cli_option,--embedding-provider,v3/@claude-flow/cli/src/commands/hooks.ts,1934,intelligence,"name: 'embedding-provider',",runtime,declared in command options[]
cli_option,--enable,v3/@claude-flow/cli/src/commands/config.ts,248,providers,"name: 'enable',",runtime,declared in command options[]
cli_option,--enable,v3/@claude-flow/cli/src/commands/mcp.ts,485,toggle,"name: 'enable',",runtime,declared in command options[]
cli_option,--enable,v3/@claude-flow/cli/src/commands/plugins.ts,377,toggle,"{ name: 'enable', short: 'e', type: 'boolean', description: 'Enable the plugin' },",runtime,declared in command options[]
cli_option,--enable-hnsw,v3/@claude-flow/cli/src/commands/hooks.ts,1907,intelligence,"name: 'enable-hnsw',",runtime,declared in command options[]
cli_option,--enable-moe,v3/@claude-flow/cli/src/commands/hooks.ts,1901,intelligence,"name: 'enable-moe',",runtime,declared in command options[]
cli_option,--enable-sona,v3/@claude-flow/cli/src/commands/hooks.ts,1895,intelligence,"name: 'enable-sona',",runtime,declared in command options[]
cli_option,--enabled,v3/@claude-flow/cli/src/commands/hooks.ts,1368,list,"name: 'enabled',",runtime,declared in command options[]
cli_option,--enabled,v3/@claude-flow/cli/src/commands/mcp.ts,377,tools,"name: 'enabled',",runtime,declared in command options[]
cli_option,--endpoint,v3/@claude-flow/cli/src/commands/providers.ts,59,configure,"{ name: 'endpoint', short: 'e', type: 'string', description: 'Custom endpoint URL' },",runtime,declared in command options[]
cli_option,--env,v3/@claude-flow/cli/src/commands/deployment.ts,16,deploy,"{ name: 'env', short: 'e', type: 'string', description: 'Environment: dev, staging, prod', default: 'staging' },",runtime,declared in command options[]
cli_option,--env,v3/@claude-flow/cli/src/commands/deployment.ts,77,status,"{ name: 'env', short: 'e', type: 'string', description: 'Specific environment to check' },",runtime,declared in command options[]
cli_option,--env,v3/@claude-flow/cli/src/commands/deployment.ts,114,rollback,"{ name: 'env', short: 'e', type: 'string', description: 'Environment to rollback', required: true },",runtime,declared in command options[]
cli_option,--env,v3/@claude-flow/cli/src/commands/deployment.ts,165,history,"{ name: 'env', short: 'e', type: 'string', description: 'Filter by environment' },",runtime,declared in command options[]
cli_option,--env,v3/@claude-flow/cli/src/commands/deployment.ts,244,logs,"{ name: 'env', short: 'e', type: 'string', description: 'Environment' },",runtime,declared in command options[]
cli_option,--epochs,v3/@claude-flow/cli/src/commands/neural.ts,17,train,"{ name: 'epochs', short: 'e', type: 'number', description: 'Number of training epochs', default: '50' },",runtime,declared in command options[]
cli_option,--exclude,v3/@claude-flow/cli/src/commands/analyze.ts,1686,dependencies,"name: 'exclude',",runtime,declared in command options[]
cli_option,--exit-code,v3/@claude-flow/cli/src/commands/hooks.ts,413,post-command,"name: 'exit-code',",runtime,declared in command options[]
cli_option,--expired-only,v3/@claude-flow/cli/src/commands/memory.ts,747,cleanup,"name: 'expired-only',",runtime,declared in command options[]
cli_option,--expires,v3/@claude-flow/cli/src/commands/claims.ts,205,grant,"{ name: 'expires', short: 'e', type: 'string', description: 'Expiration time (e.g., 24h, 7d)' },",runtime,declared in command options[]
cli_option,--explore,v3/@claude-flow/cli/src/commands/route.ts,99,task,"name: 'explore',",runtime,declared in command options[]
cli_option,--export,v3/@claude-flow/cli/src/commands/security.ts,300,threats,"{ name: 'export', short: 'e', type: 'string', description: 'Export format: json, md, html' },",runtime,declared in command options[]
cli_option,--external,v3/@claude-flow/cli/src/commands/analyze.ts,1023,imports,"name: 'external',",runtime,declared in command options[]
cli_option,--feature,v3/@claude-flow/cli/src/commands/embeddings.ts,1069,neural,"{ name: 'feature', short: 'f', type: 'string', description: 'Feature: drift, memory, swarm, coherence, all', default: 'all' },",runtime,declared in command options[]
cli_option,--featured,v3/@claude-flow/cli/src/commands/plugins.ts,34,list,"{ name: 'featured', short: 'f', type: 'boolean', description: 'Show featured plugins' },",runtime,declared in command options[]
cli_option,--featured,v3/@claude-flow/cli/src/commands/transfer-store.ts,25,list,"{ name: 'featured', short: 'f', type: 'boolean', description: 'Show featured patterns' },",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/config.ts,384,import,"name: 'file',",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/embeddings.ts,852,chunk,"{ name: 'file', short: 'f', type: 'string', description: 'File to chunk (instead of text)' },",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/hooks.ts,36,pre-edit,"name: 'file',",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/hooks.ts,163,post-edit,"name: 'file',",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/neural.ts,1300,import,"{ name: 'file', short: 'f', type: 'string', description: 'Local file to import' },",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/route.ts,509,export,"name: 'file',",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/route.ts,547,import,"name: 'file',",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/security.ts,428,defend,"{ name: 'file', short: 'f', type: 'string', description: 'File to scan for threats' },",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/workflow.ts,36,run,"name: 'file',",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/workflow.ts,201,validate,"name: 'file',",runtime,declared in command options[]
cli_option,--file,v3/@claude-flow/cli/src/commands/workflow.ts,613,template,"{ name: 'file', short: 'f', description: 'Workflow file to save as template', type: 'string' }",runtime,declared in command options[]
cli_option,--file-types,v3/@claude-flow/cli/src/commands/hooks.ts,812,pretrain,"name: 'file-types',",runtime,declared in command options[]
cli_option,--filter,v3/@claude-flow/cli/src/commands/hooks.ts,1215,from-project,"name: 'filter',",runtime,declared in command options[]
cli_option,--filter,v3/@claude-flow/cli/src/commands/security.ts,341,audit,"{ name: 'filter', short: 'f', type: 'string', description: 'Filter by event type' },",runtime,declared in command options[]
cli_option,--fix,v3/@claude-flow/cli/src/commands/doctor.ts,418,doctor,"name: 'fix',",runtime,declared in command options[]
cli_option,--fix,v3/@claude-flow/cli/src/commands/migrate.ts,183,verify,"name: 'fix',",runtime,declared in command options[]
cli_option,--fix,v3/@claude-flow/cli/src/commands/security.ts,20,scan,"{ name: 'fix', short: 'f', type: 'boolean', description: 'Auto-fix vulnerabilities where possible' },",runtime,declared in command options[]
cli_option,--flash,v3/@claude-flow/cli/src/commands/neural.ts,24,train,"{ name: 'flash', type: 'boolean', description: 'Enable Flash Attention (2.49x-7.47x speedup)', default: 'true' },",runtime,declared in command options[]
cli_option,--focus,v3/@claude-flow/cli/src/commands/hooks.ts,955,build-agents,"name: 'focus',",runtime,declared in command options[]
cli_option,--follow,v3/@claude-flow/cli/src/commands/agent.ts,784,logs,"name: 'follow',",runtime,declared in command options[]
cli_option,--follow,v3/@claude-flow/cli/src/commands/deployment.ts,245,logs,"{ name: 'follow', short: 'f', type: 'boolean', description: 'Follow log output' },",runtime,declared in command options[]
cli_option,--follow,v3/@claude-flow/cli/src/commands/mcp.ts,662,logs,"name: 'follow',",runtime,declared in command options[]
cli_option,--follow,v3/@claude-flow/cli/src/commands/process.ts,566,logs,"name: 'follow',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/agent.ts,364,stop,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/config.ts,17,init,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/config.ts,301,reset,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/deployment.ts,19,deploy,"{ name: 'force', short: 'f', type: 'boolean', description: 'Force deployment without checks' },",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/embeddings.ts,664,init,"{ name: 'force', short: 'f', type: 'boolean', description: 'Overwrite existing configuration', default: 'false' },",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/hive-mind.ts,1203,shutdown,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/init.ts,808,init,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/mcp.ts,91,start,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/mcp.ts,229,stop,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/mcp.ts,719,restart,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/memory.ts,505,delete,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/memory.ts,766,cleanup,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/memory.ts,1209,init,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/migrate.ts,102,run,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/migrate.ts,248,rollback,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/plugins.ts,322,uninstall,"{ name: 'force', short: 'f', type: 'boolean', description: 'Force uninstall without confirmation' },",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/route.ts,468,reset,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/ruvector/init.ts,87,init,"name: 'force',",runtime,declared in command options[]
